id, date, year, unknown1, make, model, spec, type, color, transmission, rim, style, size, mile, zip, state
75377,10/28/2009,2005,4,DODGE,STRATUS 4C 2.4L I4 M,SXT,4D SEDAN,WHITE,AUTO,Alloy,AMERICAN,MEDIUM,3839,30212,GA
75378,10/28/2009,2003,6,OLDSMOBILE,ALERO 4C 2.2L I4 MPI,GL,4D SEDAN GL2,GREEN,AUTO,Covers,AMERICAN,MEDIUM,6051,30212,GA
75379,10/28/2009,2003,6,CHEVROLET,TRAILBLAZER 2WD 6C 4,LS,4D SUV 4.2L LS,BLACK,AUTO,Alloy,AMERICAN,MEDIUM SUV,8284,30212,GA
75380,10/28/2009,2007,2,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN,BLUE,AUTO,Alloy,AMERICAN,MEDIUM,9322,30212,GA
75381,10/28/2009,2006,3,CHEVROLET,COBALT 2.2L I4 MPI,LS,4D SEDAN LS,GREEN,AUTO,Covers,AMERICAN,COMPACT,8215,30212,GA
75382,10/28/2009,2004,5,MITSUBISHI,GALANT 4C 2.4L I4 EF,ES,4D SEDAN ES,SILVER,AUTO,Alloy,OTHER ASIAN,MEDIUM,7255,30212,GA
75383,10/28/2009,2006,3,KIA,SORENTO 2WD 3.5L V6,EX,4D SPORT UTILITY EX,GOLD,AUTO,Alloy,OTHER ASIAN,MEDIUM SUV,11029,30212,GA
75384,10/28/2009,2004,5,JEEP,GRAND CHEROKEE 2WD 6,Lar,4D WAGON,GREY,AUTO,Alloy,AMERICAN,MEDIUM SUV,8009,30212,GA
75385,10/28/2009,2007,2,SUZUKI,FORENZA 2.0L I4 EFI,,4D SEDAN,BLUE,AUTO,Covers,OTHER ASIAN,MEDIUM,8853,30212,GA
75386,10/28/2009,2005,4,CHEVROLET,TRAILBLAZER EXT 2WD,LS,4D SUV 4.2L LS,GREY,AUTO,Alloy,AMERICAN,MEDIUM SUV,12139,30212,GA
75387,10/28/2009,2006,3,SUZUKI,FORENZA 2.0L I4 EFI,,4D SEDAN,RED,AUTO,Alloy,OTHER ASIAN,MEDIUM,7376,30212,GA
75388,10/28/2009,2004,5,CHEVROLET,CAVALIER 4C 2.2L I4,LS,4D SEDAN LS SPORT,WHITE,AUTO,Alloy,AMERICAN,COMPACT,4679,30212,GA
75389,10/28/2009,2005,4,DODGE,STRATUS V6,R/T,4D SEDAN R/T,SILVER,AUTO,Alloy,AMERICAN,MEDIUM,5211,30212,GA
75390,11/4/2009,2005,4,GMC,ENVOY XL 2WD 6C,SLE,4D UTILITY 4.2L SLE,BLACK,AUTO,Alloy,AMERICAN,MEDIUM SUV,11964,30212,GA
75391,11/4/2009,2005,4,NISSAN,ALTIMA,Bas,4D SEDAN,WHITE,AUTO,Alloy,TOP LINE ASIAN,MEDIUM,9077,30212,GA
75392,11/4/2009,2004,5,DODGE,1500 RAM PICKUP 2WD,ST,QUAD CAB 4.7L SLT,MAROON,AUTO,NULL,AMERICAN,LARGE TRUCK,7470,30212,GA
75393,11/4/2009,2004,5,CHEVROLET,MALIBU 4C,Cla,4D SEDAN CLASSIC,MAROON,AUTO,Alloy,AMERICAN,MEDIUM,5463,30212,GA
75394,11/4/2009,2004,5,CHRYSLER,TOWN & COUNTRY FWD V,LX,MINIVAN 3.3L LX,SILVER,AUTO,Alloy,AMERICAN,VAN,7884,30212,GA
75395,11/4/2009,2005,4,CHEVROLET,COBALT,Bas,4D SEDAN,WHITE,AUTO,NULL,AMERICAN,COMPACT,4995,30212,GA
75396,11/4/2009,2007,2,DODGE,NITRO 2WD V6,SXT,4D SUV 3.7L,RED,AUTO,Alloy,AMERICAN,MEDIUM SUV,13164,30212,GA
75397,11/4/2009,2007,2,CHRYSLER,SEBRING V6,Bas,4D SEDAN,WHITE,AUTO,Alloy,AMERICAN,MEDIUM,9517,30212,GA
75398,11/4/2009,2006,3,CHRYSLER,PT CRUISER,Bas,4D SEDAN,SILVER,MANUAL,Covers,AMERICAN,MEDIUM,9005,30212,GA
75399,11/4/2009,2005,4,NISSAN,SENTRA,Bas,4D SEDAN 1.8,SILVER,AUTO,Alloy,TOP LINE ASIAN,COMPACT,8395,30212,GA
75400,11/4/2009,2006,3,JEEP,GRAND CHEROKEE 2WD V,Lar,4D WAGON LAREDO,BEIGE,AUTO,Alloy,AMERICAN,MEDIUM SUV,14770,30212,GA
75401,11/4/2009,2005,4,JEEP,GRAND CHEROKEE 2WD V,Lar,4D WAGON LAREDO,BEIGE,AUTO,Alloy,AMERICAN,MEDIUM SUV,10923,30212,GA
75402,11/4/2009,2007,2,DODGE,CHARGER V6,Bas,4D SEDAN 2.7L,BLUE,AUTO,Alloy,AMERICAN,SPECIALTY,12995,30212,GA
75403,11/4/2009,2005,4,CHEVROLET,COBALT,Bas,4D SEDAN,GREEN,AUTO,Alloy,AMERICAN,COMPACT,7082,30212,GA
75404,11/4/2009,2005,4,DODGE,DURANGO 2WD V6,SLT,4D SUV 3.7L SLT,BLACK,AUTO,Alloy,AMERICAN,MEDIUM SUV,12512,30212,GA
75405,11/4/2009,2003,6,FORD,FOCUS,ZX3,2D COUPE ZX3,YELLOW,MANUAL,Alloy,AMERICAN,COMPACT,6061,30212,GA
75406,11/4/2009,2005,4,CHEVROLET,IMPALA,Bas,4D SEDAN,SILVER,AUTO,Alloy,AMERICAN,LARGE,4941,30212,GA
75407,11/4/2009,2004,5,SATURN,ION,2,4D SEDAN LEVEL 2,GREY,AUTO,Alloy,AMERICAN,MEDIUM,5695,30212,GA
75408,11/4/2009,2007,2,CHRYSLER,TOWN & COUNTRY 2WD V,LX,MINIVAN 3.3L,GREEN,AUTO,Alloy,AMERICAN,VAN,10773,30212,GA
75409,11/4/2009,2007,2,SUZUKI,FORENZA,,4D SEDAN,WHITE,AUTO,Alloy,OTHER ASIAN,MEDIUM,8369,30212,GA
75410,11/11/2009,2006,3,CHEVROLET,HHR,LS,4D SUV 2.2L LS,SILVER,AUTO,Covers,AMERICAN,MEDIUM,9721,30212,GA
75411,11/11/2009,2005,4,HONDA,CIVIC,VP,4D SEDAN VALUE PACKAGE AUTO,WHITE,AUTO,Covers,TOP LINE ASIAN,COMPACT,7827,30212,GA
75412,11/11/2009,2002,7,CHEVROLET,CAVALIER 4C,Bas,4D SEDAN,GOLD,AUTO,Covers,AMERICAN,COMPACT,4322,30212,GA
75413,11/11/2009,2006,3,CHEVROLET,TRAILBLAZER 2WD 6C,LS,4D SUV 4.2L,PURPLE,AUTO,NULL,AMERICAN,MEDIUM SUV,9719,30212,GA
75414,11/11/2009,2004,5,DODGE,STRATUS 4C,SXT,4D SEDAN SE,SILVER,AUTO,Alloy,AMERICAN,MEDIUM,5830,30212,GA
75415,11/11/2009,2003,6,NISSAN,350Z,Bas,2D COUPE,SILVER,AUTO,NULL,TOP LINE ASIAN,SPORTS,11095,30212,GA
75416,11/11/2009,2004,5,DODGE,STRATUS V6,SE,4D SEDAN SE,BEIGE,AUTO,Covers,AMERICAN,MEDIUM,5858,30212,GA
75417,11/11/2009,2001,8,FORD,EXPLORER 2WD V6,,4D SUV 4.0L SPORT TRAC,SILVER,AUTO,Alloy,AMERICAN,MEDIUM SUV,7335,30212,GA
75418,11/11/2009,2002,7,DODGE,1500 RAM PICKUP 2WD,ST,QUAD CAB 4.7L SLT,GOLD,AUTO,NULL,AMERICAN,LARGE TRUCK,6472,30212,GA
75419,11/11/2009,2006,3,CHRYSLER,TOWN & COUNTRY 2WD V,LX,MINIVAN 3.3L,WHITE,AUTO,Covers,AMERICAN,VAN,10766,30212,GA
75420,11/11/2009,2007,2,DODGE,CHARGER V6,Bas,4D SEDAN 3.5L,GREY,AUTO,Covers,AMERICAN,SPECIALTY,13553,30212,GA
75421,11/11/2009,2005,4,HYUNDAI,TUCSON 2WD 4C,GL,4D CUV,SILVER,AUTO,Alloy,OTHER ASIAN,SMALL SUV,9604,30212,GA
75422,11/11/2009,2005,4,FORD,FREESTAR FWD V6,SE,PASSENGER 3.9L LX,GREY,AUTO,Covers,AMERICAN,VAN,8253,30212,GA
75423,11/11/2009,2005,4,DODGE,STRATUS 4C,SXT,4D SEDAN,SILVER,AUTO,Alloy,AMERICAN,MEDIUM,7027,30212,GA
75424,11/11/2009,2004,5,NISSAN,MAXIMA,SE,4D SEDAN SE,WHITE,AUTO,Alloy,TOP LINE ASIAN,LARGE,11224,30212,GA
75425,11/11/2009,2005,4,NISSAN,QUEST,S,4D WAGON S,SILVER,AUTO,Covers,TOP LINE ASIAN,VAN,11686,30212,GA
75426,11/11/2009,2003,6,FORD,TAURUS,SES,4D SEDAN SES,BLACK,AUTO,Alloy,AMERICAN,MEDIUM,5346,30212,GA
75427,11/11/2009,2006,3,DODGE,DURANGO 2WD V8,Adv,4D SUV 4.7L ADVENTURER,SILVER,AUTO,Alloy,AMERICAN,MEDIUM SUV,15134,30212,GA
75428,11/11/2009,2002,7,JEEP,LIBERTY 2WD V6,Lim,4D SUV LIMITED,BEIGE,AUTO,Alloy,AMERICAN,SMALL SUV,7569,30212,GA
75429,11/11/2009,2005,4,JEEP,GRAND CHEROKEE 2WD V,Lar,4D WAGON LAREDO,BLUE,AUTO,Alloy,AMERICAN,MEDIUM SUV,11506,30212,GA
75430,11/18/2009,2005,4,DODGE,NEON,SE,4D SEDAN,GREY,AUTO,Special,AMERICAN,COMPACT,6323,30212,GA
75431,11/18/2009,2006,3,CHEVROLET,COLORADO PICKUP 2WD,LT,CREW CAB 3.5L LS,WHITE,AUTO,Alloy,AMERICAN,SMALL TRUCK,14778,30212,GA
75432,11/18/2009,2007,2,JEEP,COMMANDER 4WD V8,Spo,4D WAGON SPORT,BLACK,AUTO,Alloy,AMERICAN,LARGE SUV,NULL,30212,GA
75433,11/18/2009,2005,4,CHEVROLET,EQUINOX FWD V6,LT,4D SUV LT,SILVER,AUTO,Alloy,AMERICAN,MEDIUM SUV,10553,30212,GA
75434,11/18/2009,2006,3,MAZDA,MAZDA6,i,4D SEDAN I,SILVER,AUTO,Covers,OTHER ASIAN,MEDIUM,11122,30212,GA
75435,11/18/2009,2007,2,CHRYSLER,TOWN & COUNTRY 2WD V,Bas,MINIVAN 3.3L,BLACK,AUTO,Covers,AMERICAN,VAN,9372,30212,GA
75436,11/18/2009,2005,4,JEEP,LIBERTY 4WD V6,Spo,4D SUV,BLUE,AUTO,Alloy,AMERICAN,SMALL SUV,11018,30212,GA
75437,11/18/2009,2001,8,TOYOTA,CELICA,GT,2D LIFTBACK GT,WHITE,AUTO,NULL,TOP LINE ASIAN,SPORTS,4830,30212,GA
75438,11/18/2009,2003,6,HONDA,CIVIC,EX,2D COUPE EX AUTO,WHITE,AUTO,NULL,TOP LINE ASIAN,COMPACT,5931,30212,GA
75439,11/18/2009,2006,3,DODGE,DURANGO 2WD V8,Adv,4D SUV 4.7L ADVENTURER,SILVER,AUTO,Alloy,AMERICAN,MEDIUM SUV,15586,30212,GA
75440,11/18/2009,2006,3,MITSUBISHI,LANCER,ES,4D SEDAN ES,RED,AUTO,Covers,OTHER ASIAN,COMPACT,8252,30212,GA
75441,2/24/2010,2006,4,SUZUKI,FORENZA,,4D SEDAN,RED,AUTO,Covers,OTHER ASIAN,MEDIUM,7263,30212,GA
75442,2/24/2010,2004,6,CHEVROLET,TRAILBLAZER 4WD 6C,Nor,4D SUV 4.2L LS,WHITE,AUTO,Alloy,AMERICAN,MEDIUM SUV,10649,30212,GA
75443,2/24/2010,2005,5,CHEVROLET,AVEO,LS,4D SEDAN,RED,AUTO,Alloy,AMERICAN,COMPACT,6382,30212,GA
75444,2/26/2010,2008,2,CHRYSLER,SEBRING V6,Tou,4D SEDAN FFV TOURING,BLACK,AUTO,Alloy,AMERICAN,MEDIUM,12517,30212,GA
75445,2/26/2010,2004,6,OLDSMOBILE,BRAVADA AWD V6,,4D SUV 4.2L,WHITE,AUTO,Alloy,AMERICAN,MEDIUM SUV,8566,30212,GA
75446,2/26/2010,2003,7,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,BEIGE,AUTO,Alloy,AMERICAN,MEDIUM SUV,9271,30212,GA
75447,2/26/2010,2005,5,FORD,F250 PICKUP 2WD V8,Kin,CREW CAB 5.4L LARIAT,BROWN,AUTO,Alloy,AMERICAN,LARGE TRUCK,13371,30212,GA
75448,3/3/2010,2004,6,JEEP,LIBERTY 2WD V6,Spo,4D SUV,GOLD,AUTO,Alloy,AMERICAN,SMALL SUV,10015,30212,GA
75449,3/3/2010,2006,4,PONTIAC,GRAND PRIX,Bas,4D SEDAN,BLACK,AUTO,Alloy,AMERICAN,LARGE,10293,30212,GA
75450,3/3/2010,2003,7,FORD,ESCAPE 2WD V6,XLS,4D CUV 3.0L XLS,RED,AUTO,Alloy,AMERICAN,SMALL SUV,7773,30212,GA
75451,3/3/2010,2003,7,JEEP,LIBERTY 4WD V6,Spo,4D SUV SPORT,BLUE,AUTO,Alloy,AMERICAN,SMALL SUV,8930,30212,GA
75452,3/3/2010,2005,5,SATURN,L SERIES,L30,4D SEDAN L300,BLUE,AUTO,Alloy,AMERICAN,MEDIUM,8787,30212,GA
75453,3/3/2010,2007,3,CHEVROLET,EQUINOX FWD V6,LS,4D SUV LS,MAROON,AUTO,Alloy,AMERICAN,MEDIUM SUV,14635,30212,GA
75454,3/3/2010,2007,3,CHRYSLER,PT CRUISER,Bas,4D SEDAN,PURPLE,AUTO,Alloy,AMERICAN,MEDIUM,9391,30212,GA
75455,3/3/2010,2005,5,CHEVROLET,IMPALA,Bas,4D SEDAN,BLUE,AUTO,Alloy,AMERICAN,LARGE,7501,30212,GA
75456,3/3/2010,2005,5,FORD,TAURUS,SE,4D SEDAN SE FFV,GREEN,AUTO,Alloy,AMERICAN,MEDIUM,7551,30212,GA
75457,3/3/2010,2006,4,PONTIAC,G6 V6,Bas,4D SEDAN,SILVER,AUTO,NULL,AMERICAN,MEDIUM,10384,30212,GA
75458,3/3/2010,2005,5,FORD,FREESTYLE FWD V6,SE,4D CUV 3.0L SE,GREEN,AUTO,Alloy,AMERICAN,CROSSOVER,11418,30212,GA
75459,3/3/2010,2005,5,SUZUKI,FORENZA,S,4D SEDAN,BLACK,AUTO,Alloy,OTHER ASIAN,MEDIUM,6806,30212,GA
75460,3/3/2010,2003,7,FORD,WINDSTAR FWD V6,LX,PASSENGER 3.8L,WHITE,AUTO,Alloy,AMERICAN,VAN,4587,30212,GA
75461,3/3/2010,2003,7,CHEVROLET,MALIBU V6,Bas,4D SEDAN,SILVER,AUTO,Alloy,AMERICAN,MEDIUM,5532,30212,GA
75462,3/3/2010,2007,3,CHEVROLET,HHR,LT,4D SUV 2.2L LT,SILVER,AUTO,Alloy,AMERICAN,MEDIUM,11020,30212,GA
75463,3/3/2010,2006,4,FORD,TAURUS,SE,4D SEDAN SE,WHITE,AUTO,Alloy,AMERICAN,MEDIUM,8341,30212,GA
75464,3/3/2010,2004,6,FORD,MUSTANG V6,Bas,2D COUPE,RED,AUTO,Alloy,AMERICAN,SPORTS,8628,30212,GA
75465,3/3/2010,2006,4,CHEVROLET,COBALT,SS,2D COUPE SS,SILVER,AUTO,Alloy,AMERICAN,COMPACT,11319,30212,GA
75466,3/3/2010,2005,5,CHEVROLET,EQUINOX FWD V6,LS,4D SUV LS,SILVER,AUTO,Alloy,AMERICAN,MEDIUM SUV,10516,30212,GA
75467,3/3/2010,2007,3,SUZUKI,FORENZA,,4D SEDAN,RED,AUTO,Alloy,OTHER ASIAN,MEDIUM,8856,30212,GA
75468,3/3/2010,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,GREY,AUTO,Alloy,AMERICAN,LARGE,11728,30212,GA
75469,3/3/2010,2007,3,DODGE,CALIBER,Bas,4D WAGON,BEIGE,AUTO,Alloy,AMERICAN,MEDIUM,11066,30212,GA
75470,3/3/2010,2005,5,FORD,TAURUS,SE,4D SEDAN SE FFV,GREY,AUTO,Alloy,AMERICAN,MEDIUM,7388,30212,GA
75471,3/3/2010,2005,5,FORD,FOCUS,ZX4,4D SEDAN ZX4,GREY,AUTO,Alloy,AMERICAN,COMPACT,6913,30212,GA
75472,3/3/2010,2004,6,DODGE,1500 RAM PICKUP 2WD,ST,REG CAB 4.7L,RED,AUTO,Alloy,AMERICAN,LARGE TRUCK,9603,30212,GA
75473,3/3/2010,2002,8,PONTIAC,GRAND PRIX,SE,4D SEDAN SE1,WHITE,AUTO,Alloy,AMERICAN,LARGE,4971,30212,GA
75474,3/3/2010,2007,3,CHRYSLER,PT CRUISER,Bas,4D SEDAN,SILVER,AUTO,Alloy,AMERICAN,MEDIUM,9394,30212,GA
75475,3/3/2010,2004,6,PONTIAC,GRAND PRIX,GT,4D SEDAN GT,GREY,AUTO,Alloy,AMERICAN,LARGE,7717,30212,GA
75476,3/3/2010,2008,2,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L FFV SE,BLUE,AUTO,Alloy,AMERICAN,VAN,15805,30212,GA
75477,3/3/2010,2005,5,DODGE,STRATUS 4C,SXT,4D SEDAN,BLUE,AUTO,Alloy,AMERICAN,MEDIUM,7053,30212,GA
75478,3/3/2010,2006,4,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,BLACK,AUTO,Alloy,AMERICAN,MEDIUM,10214,30212,GA
75479,3/10/2010,2005,5,HONDA,ACCORD 4C,LX,4D SEDAN LX AUTO,SILVER,AUTO,NULL,TOP LINE ASIAN,MEDIUM,10908,30212,GA
75480,3/10/2010,2007,3,SUZUKI,FORENZA,,4D SEDAN,RED,AUTO,Alloy,OTHER ASIAN,MEDIUM,8439,30212,GA
75481,3/10/2010,2005,5,HYUNDAI,ELANTRA,GLS,4D SEDAN,BLACK,AUTO,Alloy,OTHER ASIAN,MEDIUM,7323,30212,GA
75482,3/10/2010,2004,6,FORD,F150 PICKUP 2WD V8,XLT,CREW CAB 4.6L XLT,BLUE,AUTO,Alloy,AMERICAN,LARGE TRUCK,14435,30212,GA
75483,3/10/2010,2005,5,CHRYSLER,PACIFICA FWD,Tou,4D SPORT,SILVER,AUTO,Alloy,AMERICAN,CROSSOVER,10078,30212,GA
75484,3/10/2010,2004,6,PONTIAC,GRAND PRIX,GT,4D SEDAN GT2,SILVER,AUTO,Alloy,AMERICAN,LARGE,8384,30212,GA
75485,3/10/2010,2007,3,SUZUKI,FORENZA,,4D SEDAN,BLUE,AUTO,Alloy,OTHER ASIAN,MEDIUM,8537,30212,GA
75486,3/10/2010,2006,4,CHEVROLET,MONTE CARLO,LT,2D COUPE LT,SILVER,AUTO,Alloy,AMERICAN,LARGE,11278,30212,GA
75487,3/10/2010,2003,7,PONTIAC,GRAND PRIX,SE,4D SEDAN SE1,GOLD,AUTO,Alloy,AMERICAN,LARGE,5081,30212,GA
75488,3/10/2010,2006,4,CHEVROLET,IMPALA,LS,4D SEDAN LS,GREY,AUTO,Alloy,AMERICAN,LARGE,10123,30212,GA
75489,3/10/2010,2006,4,CHRYSLER,PT CRUISER,Tou,4D SEDAN,WHITE,AUTO,Alloy,AMERICAN,MEDIUM,8635,30212,GA
75490,3/10/2010,2005,5,DODGE,MAGNUM V6,SE,WAGON 2.7L,GREEN,AUTO,Alloy,AMERICAN,SPECIALTY,10432,30212,GA
75491,3/10/2010,2006,4,DODGE,STRATUS V6,SXT,4D SEDAN SXT FFV,BLUE,AUTO,Alloy,AMERICAN,MEDIUM,9771,30212,GA
75492,3/10/2010,2004,6,DODGE,NEON,SXT,4D SEDAN,BLACK,AUTO,Alloy,AMERICAN,COMPACT,5787,30212,GA
75493,3/10/2010,2007,3,CHRYSLER,SEBRING 4C,Tou,4D SEDAN TOURING,BLACK,AUTO,Alloy,AMERICAN,MEDIUM,12720,30212,GA
75494,3/10/2010,2005,5,CHEVROLET,MALIBU V6,LS,4D SEDAN LS,GREY,AUTO,Alloy,AMERICAN,MEDIUM,8237,30212,GA
75495,3/10/2010,2005,5,DODGE,STRATUS 4C,SXT,4D SEDAN,WHITE,AUTO,Alloy,AMERICAN,MEDIUM,7048,30212,GA
75496,3/10/2010,2003,7,JEEP,LIBERTY 2WD V6,Lim,4D SUV LIMITED,BLACK,AUTO,NULL,AMERICAN,SMALL SUV,9497,30212,GA
75497,3/17/2010,2006,4,DODGE,DAKOTA PICKUP 2WD V6,ST,EXT CAB 3.7L,SILVER,AUTO,Alloy,AMERICAN,SMALL TRUCK,10735,30212,GA
75498,3/17/2010,2004,6,FORD,FOCUS,ZX5,5D SEDAN ZX5,RED,AUTO,Alloy,AMERICAN,COMPACT,6563,30212,GA
75499,3/17/2010,2004,6,DODGE,1500 RAM PICKUP 2WD,ST,QUAD CAB 5.7L,PURPLE,AUTO,Alloy,AMERICAN,LARGE TRUCK,12274,30212,GA
75500,3/17/2010,2006,4,DODGE,CARAVAN GRAND FWD V6,Bas,MINIVAN 3.3L,BLUE,AUTO,Alloy,AMERICAN,VAN,10409,30212,GA
75501,3/17/2010,2004,6,FORD,TAURUS,SE,4D SEDAN SE,GOLD,AUTO,Alloy,AMERICAN,MEDIUM,6363,30212,GA
75502,3/17/2010,2005,5,CHEVROLET,MALIBU V6,LS,4D SEDAN LS,SILVER,AUTO,Alloy,AMERICAN,MEDIUM,8357,30212,GA
75503,3/17/2010,2006,4,JEEP,COMMANDER 4WD V6,Bas,4D WAGON,WHITE,AUTO,Alloy,AMERICAN,LARGE SUV,16258,30212,GA
75504,3/17/2010,2006,4,DODGE,STRATUS 4C,SXT,4D SEDAN,GREY,AUTO,Alloy,AMERICAN,MEDIUM,7579,30212,GA
75505,3/17/2010,2006,4,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BLACK,AUTO,Alloy,AMERICAN,MEDIUM,8432,30212,GA
75506,3/17/2010,2007,3,CHRYSLER,PT CRUISER,Tou,4D SEDAN,BLUE,AUTO,Alloy,AMERICAN,MEDIUM,9391,30212,GA
75507,3/17/2010,2007,3,PONTIAC,GRAND PRIX,Bas,4D SEDAN,WHITE,AUTO,Alloy,AMERICAN,LARGE,11680,30212,GA
75508,3/17/2010,2007,3,CHRYSLER,PACIFICA FWD,Tou,4D SPORT TOURING,GOLD,AUTO,Alloy,AMERICAN,CROSSOVER,16272,30212,GA
75509,3/17/2010,2006,4,FORD,ESCAPE 2WD 4C,XLT,4D CUV 2.3L XLT,GREY,AUTO,Alloy,AMERICAN,SMALL SUV,11691,30212,GA
75510,3/17/2010,2004,6,KIA,SORENTO 2WD,EX,4D SPORT UTILITY EX,BLUE,AUTO,Alloy,OTHER ASIAN,MEDIUM SUV,9774,30212,GA
75511,3/17/2010,2007,3,DODGE,CALIBER,Bas,4D WAGON,RED,AUTO,Alloy,AMERICAN,MEDIUM,10917,30212,GA
75512,3/17/2010,2006,4,CHRYSLER,300,Bas,4D SEDAN,BLACK,AUTO,Alloy,AMERICAN,SPECIALTY,13699,30212,GA
75513,3/17/2010,2006,4,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,SILVER,AUTO,Alloy,AMERICAN,MEDIUM,10387,30212,GA
75514,3/17/2010,2007,3,SUZUKI,FORENZA,,4D SEDAN,SILVER,AUTO,NULL,OTHER ASIAN,MEDIUM,8466,30212,GA
75515,3/17/2010,2006,4,DODGE,CHARGER,Bas,4D SEDAN,BLUE,AUTO,Alloy,AMERICAN,SPECIALTY,12342,30212,GA
75516,3/17/2010,2006,4,CHRYSLER,PT CRUISER,Bas,4D SEDAN,WHITE,AUTO,NULL,AMERICAN,MEDIUM,8854,30212,GA
75517,3/24/2010,2004,6,DODGE,DAKOTA PICKUP 2WD V8,Spo,QUAD CAB 4.7L,BLUE,AUTO,Alloy,AMERICAN,SMALL TRUCK,9589,30212,GA
75518,3/24/2010,2004,6,PONTIAC,GRAND PRIX,GT,4D SEDAN GT2,BLACK,AUTO,Alloy,AMERICAN,LARGE,8225,30212,GA
75519,3/24/2010,2006,4,FORD,FREESTYLE FWD V6,SE,4D CUV 3.0L SE,SILVER,AUTO,Alloy,AMERICAN,CROSSOVER,10951,30212,GA
75520,3/24/2010,2007,3,JEEP,LIBERTY 2WD V6,Spo,4D SUV,SILVER,AUTO,Alloy,AMERICAN,SMALL SUV,14588,30212,GA
75521,3/24/2010,2002,8,FORD,ESCAPE 2WD V6,XLS,4D CUV 3.0L XLS,GREEN,AUTO,NULL,AMERICAN,SMALL SUV,6084,30212,GA
75522,3/24/2010,2007,3,JEEP,COMPASS 2WD 4C,Spo,4D SUV SPORT 2.4L,WHITE,AUTO,NULL,AMERICAN,SMALL SUV,13631,30212,GA
75523,3/24/2010,2006,4,CHEVROLET,COBALT,LS,2D COUPE,BLACK,AUTO,Alloy,AMERICAN,COMPACT,8580,30212,GA
75524,3/24/2010,2007,3,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,SILVER,AUTO,Alloy,AMERICAN,MEDIUM,11391,30212,GA
75525,3/24/2010,2007,3,CHEVROLET,COBALT,LS,4D SEDAN LS,GOLD,AUTO,Alloy,AMERICAN,COMPACT,8875,30212,GA
75526,3/24/2010,2006,4,CHRYSLER,PT CRUISER,Bas,4D SEDAN,WHITE,AUTO,NULL,AMERICAN,MEDIUM,8705,30212,GA
75527,3/24/2010,2006,4,FORD,ESCAPE 2WD V6,XLT,4D CUV 3.0L XLT,BLACK,AUTO,Alloy,AMERICAN,SMALL SUV,11937,30212,GA
75528,3/24/2010,2007,3,SUZUKI,FORENZA,,4D SEDAN,SILVER,AUTO,Alloy,OTHER ASIAN,MEDIUM,8856,30212,GA
75529,3/24/2010,2007,3,CHEVROLET,IMPALA,LT,4D SEDAN LT 3.5L,BLACK,AUTO,Alloy,AMERICAN,LARGE,10619,30212,GA
75530,3/24/2010,2006,4,CHEVROLET,MALIBU 4C,LT,4D SEDAN LT,SILVER,AUTO,Alloy,AMERICAN,MEDIUM,9522,30212,GA
75531,3/24/2010,2003,7,CHEVROLET,TRAILBLAZER EXT 2WD,LS,4D SUV 4.2L LS,RED,AUTO,NULL,AMERICAN,MEDIUM SUV,9980,30212,GA
75532,3/24/2010,2006,4,SUZUKI,FORENZA,,4D SEDAN,BLACK,AUTO,Alloy,OTHER ASIAN,MEDIUM,7324,30212,GA
75533,3/24/2010,2006,4,CHRYSLER,PT CRUISER,Tou,4D SEDAN,WHITE,AUTO,Alloy,AMERICAN,MEDIUM,8295,30212,GA
75534,3/24/2010,2006,4,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,SILVER,AUTO,NULL,AMERICAN,MEDIUM,10275,30212,GA
75535,3/24/2010,2004,6,MERCURY,MOUNTAINEER AWD V6,,4D SUV 4.0L,WHITE,AUTO,Alloy,AMERICAN,MEDIUM SUV,9930,30212,GA
75536,3/24/2010,2006,4,CHEVROLET,COBALT,LS,4D SEDAN LS,GOLD,AUTO,Alloy,AMERICAN,COMPACT,7992,30212,GA
75537,3/24/2010,2001,9,NISSAN,FRONTIER PICKUP 2WD,SE,EXT CAB 3.3L,SILVER,AUTO,Alloy,TOP LINE ASIAN,SMALL TRUCK,7696,30212,GA
75538,3/24/2010,2006,4,CHEVROLET,EQUINOX AWD V6,LS,4D SUV LS,SILVER,AUTO,Alloy,AMERICAN,MEDIUM SUV,13675,30212,GA
75539,3/24/2010,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,YELLOW,AUTO,Alloy,AMERICAN,MEDIUM,11228,30212,GA
75540,3/24/2010,2007,3,FORD,MUSTANG V6,Bas,2D COUPE,BLUE,AUTO,Alloy,AMERICAN,SPORTS,15071,30212,GA
75541,3/31/2010,2006,4,CHRYSLER,PACIFICA FWD,Bas,4D SPORT,GREEN,AUTO,Alloy,AMERICAN,CROSSOVER,12765,30212,GA
75542,3/31/2010,2006,4,SUZUKI,FORENZA,,4D SEDAN,RED,AUTO,Alloy,OTHER ASIAN,MEDIUM,7151,30212,GA
